x,y
4.171875000000000000e+00,-2.075490005907016169e-02
4.187500000000000000e+00,-2.160554710071351664e-02
4.203125000000000000e+00,-2.223452020102856599e-02
4.218750000000000000e+00,-2.259782732667741517e-02
4.234375000000000000e+00,-2.304606805735498823e-02
4.250000000000000000e+00,-2.348390898577075100e-02
4.265625000000000000e+00,-2.355430148969512791e-02
4.281250000000000000e+00,-2.326252432785710575e-02
4.296875000000000000e+00,-2.270777392201844477e-02
4.312500000000000000e+00,-2.179864980901254079e-02
4.328125000000000000e+00,-2.081798441665331373e-02
4.343750000000000000e+00,-1.977085218343415871e-02
4.359375000000000000e+00,-1.843576149511359785e-02
4.375000000000000000e+00,-1.686800466652356445e-02
4.390625000000000000e+00,-1.516642007956559533e-02
4.406250000000000000e+00,-1.331076922487115996e-02
4.421875000000000000e+00,-1.128774603178258132e-02
4.437500000000000000e+00,-9.114729085983394249e-03
4.453125000000000000e+00,-6.668493228466212258e-03
4.468750000000000000e+00,-3.941599832003991367e-03
4.484375000000000000e+00,-1.005808502049592400e-03
4.500000000000000000e+00,2.169531185719501994e-03
4.515625000000000000e+00,4.638284340630893614e-03
4.531250000000000000e+00,6.300741553402281793e-03
4.546875000000000000e+00,7.625388165370993246e-03
4.562500000000000000e+00,8.339374831368073435e-03
4.578125000000000000e+00,8.972361604224172310e-03
4.593750000000000000e+00,9.550185997529192158e-03
4.609375000000000000e+00,9.561342859334040142e-03
4.625000000000000000e+00,9.104061442508208993e-03
4.640625000000000000e+00,8.883241212874350146e-03
4.656250000000000000e+00,8.885052805647096832e-03
4.671875000000000000e+00,8.825031564470403253e-03
4.687500000000000000e+00,8.868418594413476214e-03
4.703125000000000000e+00,8.452604920662165275e-03
4.718750000000000000e+00,7.533427353831972928e-03
4.734375000000000000e+00,6.519724119420915176e-03
4.750000000000000000e+00,5.278046648421360655e-03
4.765625000000000000e+00,4.388791926507681733e-03
4.781250000000000000e+00,3.948334826821165745e-03
4.796875000000000000e+00,3.582396620179689999e-03
4.812500000000000000e+00,3.464217365696886305e-03
4.828125000000000000e+00,3.347038698703145351e-03
4.843750000000000000e+00,3.203625881983563316e-03
4.859375000000000000e+00,3.312290818653407503e-03
4.875000000000000000e+00,3.624842938908072899e-03
4.890625000000000000e+00,3.561455609791852692e-03
4.906250000000000000e+00,3.111840957664782376e-03
4.921875000000000000e+00,2.526053442243697718e-03
4.937500000000000000e+00,1.658969370602702545e-03
4.953125000000000000e+00,9.230949817525578929e-04
4.968750000000000000e+00,3.478472339530040290e-04
4.984375000000000000e+00,-3.918550869256654315e-04
5.000000000000000000e+00,-1.203566194952405879e-03
5.015625000000000000e+00,-1.815109526203873957e-03
5.031250000000000000e+00,-2.235653297417390401e-03
5.046875000000000000e+00,-2.527157571169916846e-03
5.062500000000000000e+00,-2.620566802260513185e-03
5.078125000000000000e+00,-2.749777895534106197e-03
5.093750000000000000e+00,-2.917297676685619984e-03
5.109375000000000000e+00,-2.945482071044397496e-03
5.125000000000000000e+00,-2.879962224365594046e-03
5.140625000000000000e+00,-2.795186467350082530e-03
5.156250000000000000e+00,-2.675087151029566061e-03
5.171875000000000000e+00,-2.512419595890320705e-03
5.187500000000000000e+00,-2.320273508340936919e-03
5.203125000000000000e+00,-2.002200587046836042e-03
5.218750000000000000e+00,-1.552965804545880990e-03
5.234375000000000000e+00,-1.028553716065757013e-03
5.250000000000000000e+00,-4.052668576220505711e-04
5.265625000000000000e+00,2.508470552416870172e-05
5.281250000000000000e+00,2.305039379030152200e-04
5.296875000000000000e+00,3.675195356291131280e-04
5.312500000000000000e+00,3.531629237824503468e-04
5.328125000000000000e+00,3.448357912766816975e-04
5.343750000000000000e+00,3.538912993710207613e-04
5.359375000000000000e+00,2.281620396768107347e-04
5.375000000000000000e+00,-1.168052946192896163e-06
5.390625000000000000e+00,-1.052465291152742744e-04
5.406250000000000000e+00,-8.492857779014520729e-05
5.421875000000000000e+00,-3.086938270881544282e-05
5.437500000000000000e+00,1.127934982433688064e-04
5.453125000000000000e+00,1.710552077929115746e-04
5.468750000000000000e+00,1.322729670493595459e-04
5.484375000000000000e+00,1.290471871554994582e-04
5.500000000000000000e+00,1.218259766918883697e-04
5.515625000000000000e+00,1.209503204116454028e-04
5.531250000000000000e+00,1.416169492424193760e-04
5.546875000000000000e+00,1.503396858475015518e-04
5.562500000000000000e+00,1.534226350837158232e-04
5.578125000000000000e+00,1.761665907920158475e-04
5.593750000000000000e+00,2.160695344948857909e-04
5.609375000000000000e+00,2.666315308764576238e-04
5.625000000000000000e+00,3.331493672454078356e-04
5.640625000000000000e+00,3.601050509844326542e-04
5.656250000000000000e+00,3.428651097917728187e-04
5.671875000000000000e+00,3.120376667306611128e-04
5.687500000000000000e+00,2.527884239275049092e-04
5.703125000000000000e+00,1.950162010014392386e-04
5.718750000000000000e+00,1.417176833781965317e-04
5.734375000000000000e+00,6.543660934441276552e-05
