x,y
5.109375000000000000e+00,-6.117873010817808516e-02
5.125000000000000000e+00,-6.188018413369857779e-02
5.140625000000000000e+00,-6.122885644049660958e-02
5.156250000000000000e+00,-5.883233748929291712e-02
5.171875000000000000e+00,-5.527906014869241047e-02
5.187500000000000000e+00,-5.043969054587647827e-02
5.203125000000000000e+00,-4.334262574471312024e-02
5.218750000000000000e+00,-3.396123692273046030e-02
5.234375000000000000e+00,-2.261148545184632486e-02
5.250000000000000000e+00,-9.031993660480842206e-03
5.265625000000000000e+00,2.830273739262340917e-04
5.281250000000000000e+00,4.726714534504850018e-03
5.296875000000000000e+00,7.593092500757262983e-03
5.312500000000000000e+00,7.063974267148724791e-03
5.328125000000000000e+00,6.861540987315534190e-03
5.343750000000000000e+00,7.228784000930137295e-03
5.359375000000000000e+00,4.702056034422110592e-03
5.375000000000000000e+00,2.473609035794195556e-05
5.390625000000000000e+00,-2.067112181400106597e-03
5.406250000000000000e+00,-1.623216073218294734e-03
5.421875000000000000e+00,-4.505627312154085896e-04
5.437500000000000000e+00,2.600267281923219001e-03
5.453125000000000000e+00,3.822972374391218984e-03
5.468750000000000000e+00,2.982036431124175831e-03
5.484375000000000000e+00,2.857289550386814952e-03
5.500000000000000000e+00,2.612924361528288185e-03
5.515625000000000000e+00,2.552049747011392224e-03
5.531250000000000000e+00,2.998739713837600407e-03
5.546875000000000000e+00,3.204670895885655332e-03
5.562500000000000000e+00,3.324293535644951871e-03
5.578125000000000000e+00,3.840886473856760640e-03
5.593750000000000000e+00,4.697108931691622476e-03
5.609375000000000000e+00,5.798660798540852118e-03
5.625000000000000000e+00,7.245910511516154458e-03
5.640625000000000000e+00,7.832605254774123102e-03
5.656250000000000000e+00,7.462715998594928075e-03
5.671875000000000000e+00,6.790526219959890433e-03
5.687500000000000000e+00,5.494592808612168075e-03
5.703125000000000000e+00,4.235964459300159586e-03
5.718750000000000000e+00,3.078617506457852291e-03
5.734375000000000000e+00,1.421006174640084994e-03
5.750000000000000000e+00,-5.915063408294118918e-04
5.765625000000000000e+00,-1.927209767678706885e-03
5.781250000000000000e+00,-2.562935511812911189e-03
5.796875000000000000e+00,-2.887676138654822911e-03
5.812500000000000000e+00,-2.631933058319882272e-03
5.828125000000000000e+00,-2.537078689915539531e-03
5.843750000000000000e+00,-2.633857907121485431e-03
5.859375000000000000e+00,-2.318772758758387911e-03
5.875000000000000000e+00,-1.742971671055786520e-03
5.890625000000000000e+00,-1.397593508547309007e-03
5.906250000000000000e+00,-1.251387859753847831e-03
5.921875000000000000e+00,-1.168138233760469737e-03
5.937500000000000000e+00,-1.260833452607162952e-03
5.953125000000000000e+00,-1.077945865136494853e-03
5.968750000000000000e+00,-5.977619918383993191e-04
5.984375000000000000e+00,-1.351847460118639900e-04
6.000000000000000000e+00,4.113186784707915196e-04
6.015625000000000000e+00,7.749058688485181918e-04
6.031250000000000000e+00,8.986122604971299652e-04
6.046875000000000000e+00,9.827660929602011035e-04
6.062500000000000000e+00,9.452570764283640915e-04
6.078125000000000000e+00,8.645163562410571219e-04
6.093750000000000000e+00,7.554056219475218130e-04
6.109375000000000000e+00,5.051310683011204280e-04
6.125000000000000000e+00,1.288000938366402675e-04
6.140625000000000000e+00,-8.215311578012163946e-05
6.156250000000000000e+00,-1.200961387289131466e-04
6.171875000000000000e+00,-1.170806680095582699e-04
6.187500000000000000e+00,1.648877050618008762e-07
6.203125000000000000e+00,3.246425048705002645e-05
6.218750000000000000e+00,-3.561538328060511344e-05
6.234375000000000000e+00,-4.455317504718528886e-05
6.250000000000000000e+00,-3.927658460458794570e-05
6.265625000000000000e+00,-4.643357620600552422e-05
6.281250000000000000e+00,-5.031743375650635252e-05
6.296875000000000000e+00,-7.018305206138150730e-05
6.312500000000000000e+00,-1.086020034289742012e-04
6.328125000000000000e+00,-1.123920602398253526e-04
6.343750000000000000e+00,-8.222877019237362264e-05
6.359375000000000000e+00,-4.566998541270090011e-05
6.375000000000000000e+00,8.874279853887141197e-06
6.390625000000000000e+00,3.909739968920717524e-05
6.406250000000000000e+00,3.948730026453737868e-05
6.421875000000000000e+00,3.903692187773792854e-05
6.437500000000000000e+00,2.624300466619197231e-05
6.453125000000000000e+00,1.848000912887127266e-05
6.468750000000000000e+00,1.886141581872210400e-05
6.484375000000000000e+00,9.191757263444581659e-06
6.500000000000000000e+00,-6.277656649713948639e-06
6.515625000000000000e+00,-1.368438007041165942e-05
6.531250000000000000e+00,-1.414176080774511422e-05
6.546875000000000000e+00,-1.125494427804047919e-05
6.562500000000000000e+00,-1.942751907770211279e-06
6.578125000000000000e+00,1.980276166420634084e-06
6.593750000000000000e+00,-7.956676376573377299e-09
6.609375000000000000e+00,4.134387780644587731e-07
6.625000000000000000e+00,6.281494782318577817e-07
6.640625000000000000e+00,7.525764706921558178e-07
6.656250000000000000e+00,1.618483487255905562e-06
6.671875000000000000e+00,1.259219636663630434e-06
6.687500000000000000e+00,-1.409358502208079871e-07
6.703125000000000000e+00,-6.212396824326216882e-07
6.718750000000000000e+00,-3.886165104067727376e-07
6.734375000000000000e+00,-2.701147742922167660e-07
6.750000000000000000e+00,9.004724446191477730e-08
6.765625000000000000e+00,2.190654282985774470e-07
6.781250000000000000e+00,2.948703063765367616e-08
6.796875000000000000e+00,-6.844175422920898100e-09
6.812500000000000000e+00,-7.604673314411765340e-09
6.828125000000000000e+00,-2.355884210196568258e-08
6.843750000000000000e+00,1.393721146917260580e-09
6.859375000000000000e+00,6.719378026667890389e-09
6.875000000000000000e+00,-1.481269056755967359e-09
6.890625000000000000e+00,-7.643632994833117143e-10
6.906250000000000000e+00,2.463358610958091325e-10
6.921875000000000000e+00,0.000000000000000000e+00
6.937500000000000000e+00,0.000000000000000000e+00
6.953125000000000000e+00,0.000000000000000000e+00
6.968750000000000000e+00,0.000000000000000000e+00
6.984375000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00
