x,y
9.218750000000000000e-01,7.872118138027931478e-01
9.375000000000000000e-01,8.276465706416145096e-01
9.531250000000000000e-01,8.482948133595252793e-01
9.687500000000000000e-01,8.667507047933152853e-01
9.843750000000000000e-01,8.854295191894817618e-01
1.000000000000000000e+00,9.215324689595071339e-01
1.015625000000000000e+00,9.456675940173445705e-01
1.031250000000000000e+00,9.798112514175588705e-01
1.046875000000000000e+00,1.017659564216245593e+00
1.062500000000000000e+00,1.079757532943967924e+00
1.078125000000000000e+00,1.101397033576045015e+00
1.093750000000000000e+00,1.110144797427550234e+00
1.109375000000000000e+00,1.108703498367180629e+00
1.125000000000000000e+00,1.120095038299827594e+00
1.140625000000000000e+00,1.114170365047355782e+00
1.156250000000000000e+00,1.111588921675934261e+00
1.171875000000000000e+00,1.113348167650687115e+00
1.187500000000000000e+00,1.125061788535236307e+00
1.203125000000000000e+00,1.122859003023952473e+00
1.218750000000000000e+00,1.109383931560571579e+00
1.234375000000000000e+00,1.101551691499714547e+00
1.250000000000000000e+00,1.097491857332626886e+00
1.265625000000000000e+00,1.094552169583609347e+00
1.281250000000000000e+00,1.092065002816011265e+00
1.296875000000000000e+00,1.095355195129021464e+00
1.312500000000000000e+00,1.100324268673121608e+00
1.328125000000000000e+00,1.097616747904316847e+00
1.343750000000000000e+00,1.085515158525357071e+00
1.359375000000000000e+00,1.069519632623273431e+00
1.375000000000000000e+00,1.047087143436281620e+00
1.390625000000000000e+00,1.031248173366922760e+00
1.406250000000000000e+00,1.016656298214485998e+00
1.421875000000000000e+00,1.004114592297942643e+00
1.437500000000000000e+00,9.833943043305393150e-01
1.453125000000000000e+00,9.728501354910321641e-01
1.468750000000000000e+00,9.587801253995965611e-01
1.484375000000000000e+00,9.478285245323272434e-01
1.500000000000000000e+00,9.283481437294746064e-01
1.515625000000000000e+00,9.191692578459278451e-01
1.531250000000000000e+00,9.083287193875015930e-01
1.546875000000000000e+00,8.971041256108741591e-01
1.562500000000000000e+00,8.754296105891232749e-01
1.578125000000000000e+00,8.632236937236733576e-01
1.593750000000000000e+00,8.489382324076134578e-01
1.609375000000000000e+00,8.326297504721702492e-01
1.625000000000000000e+00,8.038019035611131402e-01
1.640625000000000000e+00,7.835165596457707160e-01
1.656250000000000000e+00,7.574466884777182329e-01
1.671875000000000000e+00,7.292158712508844953e-01
1.687500000000000000e+00,6.832317150472501099e-01
1.703125000000000000e+00,6.599076098277932845e-01
1.718750000000000000e+00,6.374473514329056512e-01
1.734375000000000000e+00,6.196589495808129122e-01
1.750000000000000000e+00,5.854094910926437301e-01
1.765625000000000000e+00,5.659202481093161818e-01
1.781250000000000000e+00,5.373430070438776074e-01
1.796875000000000000e+00,5.063081864035797741e-01
1.812500000000000000e+00,4.528592591766360531e-01
1.828125000000000000e+00,4.288570234255185687e-01
1.843750000000000000e+00,4.098006476209277715e-01
1.859375000000000000e+00,3.934926256850269644e-01
1.875000000000000000e+00,3.577429490662295541e-01
1.890625000000000000e+00,3.392631153269778932e-01
1.906250000000000000e+00,3.127102742924603440e-01
1.921875000000000000e+00,2.819677840433395533e-01
1.937500000000000000e+00,2.278278762094966825e-01
1.953125000000000000e+00,2.019958449970749581e-01
1.968750000000000000e+00,1.801350193191044724e-01
1.984375000000000000e+00,1.593081792601364066e-01
2.000000000000000000e+00,1.169912966876347910e-01
2.015625000000000000e+00,9.026786953056786800e-02
2.031250000000000000e+00,5.164248940590472625e-02
2.046875000000000000e+00,7.822932654923515916e-03
2.062500000000000000e+00,-6.518650179726946658e-02
2.078125000000000000e+00,-9.267747589010054410e-02
2.093750000000000000e+00,-1.065923428374051796e-01
2.109375000000000000e+00,-1.109477608764772583e-01
2.125000000000000000e+00,-1.332000821808473068e-01
2.140625000000000000e+00,-1.355860329878979809e-01
2.156250000000000000e+00,-1.449900404012013644e-01
2.171875000000000000e+00,-1.600260357263616762e-01
2.187500000000000000e+00,-1.927750770775058520e-01
2.203125000000000000e+00,-2.029187778634713446e-01
2.218750000000000000e+00,-2.024271407288870950e-01
2.234375000000000000e+00,-2.060360705983243501e-01
2.250000000000000000e+00,-2.220837444805472405e-01
2.265625000000000000e+00,-2.326408697366201539e-01
2.281250000000000000e+00,-2.495339047166522661e-01
2.296875000000000000e+00,-2.731187190443079005e-01
2.312500000000000000e+00,-3.114177033709318865e-01
2.328125000000000000e+00,-3.232937516319154825e-01
2.343750000000000000e+00,-3.224845841787326584e-01
2.359375000000000000e+00,-3.141474258562331201e-01
2.375000000000000000e+00,-3.098643669960763347e-01
2.390625000000000000e+00,-3.009265487365677116e-01
2.406250000000000000e+00,-2.968597254613749570e-01
2.421875000000000000e+00,-2.967096636819275823e-01
2.437500000000000000e+00,-2.998774449257066155e-01
2.453125000000000000e+00,-2.996806965907481968e-01
2.468750000000000000e+00,-2.932752082669032312e-01
2.484375000000000000e+00,-2.912739688612929201e-01
2.500000000000000000e+00,-2.911644707335774851e-01
2.515625000000000000e+00,-2.944014946456867121e-01
2.531250000000000000e+00,-3.007788476956922974e-01
2.546875000000000000e+00,-3.099115868949079977e-01
2.562500000000000000e+00,-3.220145536960039023e-01
2.578125000000000000e+00,-3.242032959529877467e-01
2.593750000000000000e+00,-3.195598784598641107e-01
2.609375000000000000e+00,-3.089296110200998591e-01
2.625000000000000000e+00,-2.951528575976528068e-01
2.640625000000000000e+00,-2.814530760761635997e-01
2.656250000000000000e+00,-2.676302344232976971e-01
2.671875000000000000e+00,-2.543253190306727918e-01
2.687500000000000000e+00,-2.350612798757778232e-01
2.703125000000000000e+00,-2.247594767706113383e-01
2.718750000000000000e+00,-2.125046714677821524e-01
2.734375000000000000e+00,-2.056400822379271243e-01
2.750000000000000000e+00,-1.935907685571083003e-01
2.765625000000000000e+00,-1.891426384920149861e-01
2.781250000000000000e+00,-1.822672552909367361e-01
2.796875000000000000e+00,-1.757933555087915489e-01
2.812500000000000000e+00,-1.623798792811768643e-01
2.828125000000000000e+00,-1.560799269741932616e-01
2.843750000000000000e+00,-1.498890831774804255e-01
2.859375000000000000e+00,-1.416650080522915689e-01
2.875000000000000000e+00,-1.256288778236362980e-01
2.890625000000000000e+00,-1.156954791078448341e-01
2.906250000000000000e+00,-1.039618369168705397e-01
2.921875000000000000e+00,-9.069980875147223842e-02
2.937500000000000000e+00,-6.826485654602222619e-02
2.953125000000000000e+00,-5.845201718506348731e-02
2.968750000000000000e+00,-5.047213845228086526e-02
2.984375000000000000e+00,-4.498629553107304224e-02
3.000000000000000000e+00,-3.253888149264629742e-02
3.015625000000000000e+00,-2.642278312503028997e-02
3.031250000000000000e+00,-1.655251279791289040e-02
3.046875000000000000e+00,-4.881005459058208873e-03
3.062500000000000000e+00,1.585011736987424272e-02
3.078125000000000000e+00,2.382030896329212499e-02
3.093750000000000000e+00,2.782139471381455537e-02
3.109375000000000000e+00,3.079677176307647757e-02
3.125000000000000000e+00,4.019557933332134486e-02
3.140625000000000000e+00,4.408143783763086854e-02
3.156250000000000000e+00,5.070360840573929356e-02
3.171875000000000000e+00,5.946766422874776026e-02
3.187500000000000000e+00,7.533650376092670964e-02
3.203125000000000000e+00,8.198134541323828794e-02
3.218750000000000000e+00,8.573633763698929044e-02
3.234375000000000000e+00,8.930336493198338943e-02
3.250000000000000000e+00,9.830603794701542331e-02
3.265625000000000000e+00,1.040065478264684540e-01
3.281250000000000000e+00,1.132814170667466591e-01
3.296875000000000000e+00,1.245710503261650004e-01
3.312500000000000000e+00,1.431847512683767920e-01
3.328125000000000000e+00,1.484476230838035482e-01
3.343750000000000000e+00,1.476864428113713601e-01
3.359375000000000000e+00,1.435214819775001149e-01
3.375000000000000000e+00,1.417390231595012373e-01
3.390625000000000000e+00,1.360901719245122266e-01
3.406250000000000000e+00,1.310879403464288995e-01
3.421875000000000000e+00,1.277457515416276224e-01
3.437500000000000000e+00,1.250019473978690177e-01
3.453125000000000000e+00,1.209353933469595327e-01
3.468750000000000000e+00,1.127239180457482448e-01
3.484375000000000000e+00,1.069308848679391549e-01
3.500000000000000000e+00,9.962695750488910484e-02
3.515625000000000000e+00,9.552486111733504703e-02
3.531250000000000000e+00,9.072525950989283883e-02
3.546875000000000000e+00,8.755829104912883631e-02
3.562500000000000000e+00,8.153135980704538655e-02
3.578125000000000000e+00,7.837379527108412347e-02
3.593750000000000000e+00,7.376879062676133803e-02
3.609375000000000000e+00,6.869573592815961249e-02
3.625000000000000000e+00,5.961186552033848757e-02
3.640625000000000000e+00,5.510249807444486669e-02
3.656250000000000000e+00,5.096616593919011534e-02
3.671875000000000000e+00,4.674566071925785604e-02
3.687500000000000000e+00,3.853102888352796795e-02
3.703125000000000000e+00,3.636116111955141339e-02
3.718750000000000000e+00,3.545187565900822374e-02
3.734375000000000000e+00,3.537245486889371848e-02
3.750000000000000000e+00,3.306709782756193927e-02
3.765625000000000000e+00,3.353782997085786449e-02
3.781250000000000000e+00,3.412064633650296192e-02
3.796875000000000000e+00,3.369742934762663678e-02
3.812500000000000000e+00,3.153571457961731189e-02
3.828125000000000000e+00,3.073910418478576628e-02
3.843750000000000000e+00,3.062932989888371080e-02
3.859375000000000000e+00,2.933486640761768377e-02
3.875000000000000000e+00,2.655978354804517175e-02
3.890625000000000000e+00,2.350201673437529032e-02
3.906250000000000000e+00,1.902292111558400931e-02
3.921875000000000000e+00,1.360241425292133856e-02
3.937500000000000000e+00,5.556650577033302868e-03
3.953125000000000000e+00,1.306587865283958963e-03
3.968750000000000000e+00,-2.307391456943205712e-03
3.984375000000000000e+00,-4.404102758824446004e-03
4.000000000000000000e+00,-8.543416917901832525e-03
4.015625000000000000e+00,-1.088385012533267526e-02
4.031250000000000000e+00,-1.526130365419775189e-02
4.046875000000000000e+00,-1.990177068031747515e-02
4.062500000000000000e+00,-2.775276820650801265e-02
4.078125000000000000e+00,-3.060099998298665760e-02
4.093750000000000000e+00,-3.176543222809424805e-02
4.109375000000000000e+00,-3.227712380785723034e-02
4.125000000000000000e+00,-3.499532071815301959e-02
4.140625000000000000e+00,-3.515260880808936117e-02
4.156250000000000000e+00,-3.563846184755227464e-02
4.171875000000000000e+00,-3.670433126849220046e-02
4.187500000000000000e+00,-3.951098310265629965e-02
4.203125000000000000e+00,-4.017797689136288347e-02
4.218750000000000000e+00,-3.982322526618796432e-02
4.234375000000000000e+00,-4.005435068325186032e-02
4.250000000000000000e+00,-4.145505684804411811e-02
4.265625000000000000e+00,-4.253354013513036685e-02
4.281250000000000000e+00,-4.421966727894179050e-02
4.296875000000000000e+00,-4.669174061781063839e-02
4.312500000000000000e+00,-5.061945369396211175e-02
4.328125000000000000e+00,-5.120911719752488378e-02
4.343750000000000000e+00,-4.977639770544566022e-02
4.359375000000000000e+00,-4.710663544571826178e-02
4.375000000000000000e+00,-4.406499164506315347e-02
4.390625000000000000e+00,-4.078965732621102347e-02
4.406250000000000000e+00,-3.745128312159431982e-02
4.421875000000000000e+00,-3.452851765574557752e-02
4.437500000000000000e+00,-3.046432972520996679e-02
4.453125000000000000e+00,-2.751997104761173818e-02
4.468750000000000000e+00,-2.317735207127283661e-02
4.484375000000000000e+00,-1.976128638239742219e-02
4.500000000000000000e+00,-1.451791634742502675e-02
4.515625000000000000e+00,-1.137786044593446649e-02
4.531250000000000000e+00,-7.315970740460466144e-03
4.546875000000000000e+00,-3.539399436204198560e-03
4.562500000000000000e+00,3.034608700593837555e-03
4.578125000000000000e+00,5.608486635535946986e-03
4.593750000000000000e+00,7.680924063558047278e-03
4.609375000000000000e+00,9.219071981257482076e-03
4.625000000000000000e+00,1.306150926982226068e-02
4.640625000000000000e+00,1.407969769561304846e-02
4.656250000000000000e+00,1.515694704088820302e-02
4.671875000000000000e+00,1.661131632278436618e-02
4.687500000000000000e+00,2.010177783314148064e-02
4.703125000000000000e+00,2.044366242726868704e-02
4.718750000000000000e+00,1.936644165737941639e-02
4.734375000000000000e+00,1.836021362711942606e-02
4.750000000000000000e+00,1.816904031783059259e-02
4.765625000000000000e+00,1.724296253273384372e-02
4.781250000000000000e+00,1.617422514792897156e-02
4.796875000000000000e+00,1.588778794613784212e-02
4.812500000000000000e+00,1.594323966297182121e-02
4.828125000000000000e+00,1.533826249879965617e-02
4.843750000000000000e+00,1.363732157839492830e-02
4.859375000000000000e+00,1.213542305601171371e-02
4.875000000000000000e+00,1.016118630146838238e-02
4.890625000000000000e+00,9.203331162636817567e-03
4.906250000000000000e+00,8.544804923430543431e-03
4.921875000000000000e+00,8.346030244376254417e-03
4.937500000000000000e+00,7.694697726835053424e-03
4.953125000000000000e+00,7.275773782004817808e-03
4.968750000000000000e+00,6.226417564524109466e-03
4.984375000000000000e+00,4.938311377704012080e-03
5.000000000000000000e+00,2.821571718444536650e-03
5.015625000000000000e+00,1.580693529501825184e-03
5.031250000000000000e+00,4.663589294111368608e-04
5.046875000000000000e+00,-6.735867695907360800e-04
5.062500000000000000e+00,-2.748336186255984255e-03
5.078125000000000000e+00,-3.509044632132567437e-03
5.093750000000000000e+00,-4.166646417019528696e-03
5.109375000000000000e+00,-4.565513710568426357e-03
5.125000000000000000e+00,-5.598101808628953152e-03
5.140625000000000000e+00,-5.906721396603312885e-03
5.156250000000000000e+00,-6.351890490112600471e-03
5.171875000000000000e+00,-6.979610443991798863e-03
5.187500000000000000e+00,-8.301524675475895065e-03
5.203125000000000000e+00,-8.348266460362747943e-03
5.218750000000000000e+00,-7.674057330257653443e-03
5.234375000000000000e+00,-6.867647109868205840e-03
5.250000000000000000e+00,-6.146040257607410413e-03
5.265625000000000000e+00,-5.210799487669563052e-03
5.281250000000000000e+00,-4.112151269684182625e-03
5.296875000000000000e+00,-3.261136305912513619e-03
5.312500000000000000e+00,-2.146112773978213050e-03
5.328125000000000000e+00,-1.521500515438667725e-03
5.343750000000000000e+00,-6.829499874236210277e-04
5.359375000000000000e+00,-2.344263384122020780e-04
5.375000000000000000e+00,5.341211254647345533e-04
5.390625000000000000e+00,5.885404874823862986e-04
5.406250000000000000e+00,5.466315489908827067e-04
5.421875000000000000e+00,3.655295147607831151e-04
5.437500000000000000e+00,4.077519277243918079e-04
5.453125000000000000e+00,2.440416435203612020e-04
5.468750000000000000e+00,6.615686102177757971e-05
5.484375000000000000e+00,1.504866311025877465e-04
5.500000000000000000e+00,4.617480921725741500e-04
5.515625000000000000e+00,5.660344773286275603e-04
5.531250000000000000e+00,4.655849875620495047e-04
5.546875000000000000e+00,4.730622071961692980e-04
5.562500000000000000e+00,5.751587906395572809e-04
5.578125000000000000e+00,5.746803258396483878e-04
5.593750000000000000e+00,5.495200997678555003e-04
5.609375000000000000e+00,5.077733006954319788e-04
5.625000000000000000e+00,4.568359092470856628e-04
5.640625000000000000e+00,5.138478735141260509e-04
5.656250000000000000e+00,6.841714701023910621e-04
5.671875000000000000e+00,9.262687245665534056e-04
5.687500000000000000e+00,1.266897827121529155e-03
5.703125000000000000e+00,1.366290933544277077e-03
5.718750000000000000e+00,1.303807158599521246e-03
5.734375000000000000e+00,1.125007556914381281e-03
5.750000000000000000e+00,9.187899984375732208e-04
5.765625000000000000e+00,6.850880435260077060e-04
5.781250000000000000e+00,4.688052287567776076e-04
5.796875000000000000e+00,2.619862443513518917e-04
5.812500000000000000e+00,-2.610803196882868841e-05
5.828125000000000000e+00,-1.653966612549754179e-04
5.843750000000000000e+00,-3.259384458717919705e-04
5.859375000000000000e+00,-3.742178968036476041e-04
5.875000000000000000e+00,-4.675654792273390998e-04
5.890625000000000000e+00,-4.488518537232413005e-04
5.906250000000000000e+00,-4.451275943164615724e-04
5.921875000000000000e+00,-4.282439466273777482e-04
5.937500000000000000e+00,-4.609365081469442879e-04
5.953125000000000000e+00,-4.210011809078592800e-04
5.968750000000000000e+00,-3.326123395427782589e-04
5.984375000000000000e+00,-2.856115374235700154e-04
6.000000000000000000e+00,-2.630389550375585288e-04
6.015625000000000000e+00,-2.095238270504955322e-04
6.031250000000000000e+00,-1.062833007630337937e-04
6.046875000000000000e+00,-2.613396220154697364e-05
6.062500000000000000e+00,7.995587619237389356e-05
6.078125000000000000e+00,1.305955199268342577e-04
6.093750000000000000e+00,1.768595911388635218e-04
6.109375000000000000e+00,1.953846040133341930e-04
6.125000000000000000e+00,2.419025197863806877e-04
6.140625000000000000e+00,2.195153233254554270e-04
6.156250000000000000e+00,1.759480391887695153e-04
6.171875000000000000e+00,1.196281049190193958e-04
6.187500000000000000e+00,6.332304897070530189e-05
6.203125000000000000e+00,2.146098991587913461e-05
6.218750000000000000e+00,-1.567555653932854661e-05
6.234375000000000000e+00,-1.648528106057768649e-05
6.250000000000000000e+00,-1.079732641979961198e-05
6.265625000000000000e+00,-1.067912185364922993e-06
6.281250000000000000e+00,-1.218297208818052437e-05
6.296875000000000000e+00,-1.298524438064733248e-05
6.312500000000000000e+00,-1.634272373070511992e-05
6.328125000000000000e+00,-1.634761147878639249e-05
6.343750000000000000e+00,-1.328696216218748796e-05
6.359375000000000000e+00,-1.956773340787146945e-05
6.375000000000000000e+00,-3.613823580039091684e-05
6.390625000000000000e+00,-3.718280415691677365e-05
6.406250000000000000e+00,-2.623579594310744594e-05
6.421875000000000000e+00,-1.384673344164870230e-05
6.437500000000000000e+00,5.766701549435316830e-08
6.453125000000000000e+00,8.763446834925396289e-06
6.468750000000000000e+00,1.292695926788384395e-05
6.484375000000000000e+00,1.255879605331424744e-05
6.500000000000000000e+00,1.314811752242092644e-05
6.515625000000000000e+00,9.668951592304137171e-06
6.531250000000000000e+00,7.626627538090542433e-06
6.546875000000000000e+00,3.272290586041267806e-06
6.562500000000000000e+00,-2.098895397392201731e-06
6.578125000000000000e+00,-4.877346744858733043e-06
6.593750000000000000e+00,-6.756577547213947610e-06
6.609375000000000000e+00,-5.018161116258547975e-06
6.625000000000000000e+00,-1.851604188222618399e-06
6.640625000000000000e+00,3.345362208795524770e-07
6.656250000000000000e+00,2.106560942020108205e-07
6.671875000000000000e+00,2.869572793831959049e-07
6.687500000000000000e+00,4.698342485522581990e-07
6.703125000000000000e+00,3.815984105442575578e-07
6.718750000000000000e+00,1.021829302987385560e-06
6.734375000000000000e+00,7.608063785817823942e-07
6.750000000000000000e+00,-1.376191990575180405e-09
6.765625000000000000e+00,-3.527486069302073520e-07
6.781250000000000000e+00,-3.548627909194687682e-07
6.796875000000000000e+00,-2.128125607380484802e-07
6.812500000000000000e+00,5.370200759815429121e-08
6.828125000000000000e+00,1.860973421587202615e-07
6.843750000000000000e+00,4.807233879820908522e-08
6.859375000000000000e+00,-7.856504015427341469e-09
6.875000000000000000e+00,-9.221505197471877198e-09
6.890625000000000000e+00,-2.740740395240189500e-08
6.906250000000000000e+00,-4.333918294825291716e-10
6.921875000000000000e+00,1.035467014035021254e-08
6.937500000000000000e+00,-2.100809578206881396e-09
6.953125000000000000e+00,-1.637916653642741945e-09
6.968750000000000000e+00,5.718241703262090783e-10
6.984375000000000000e+00,0.000000000000000000e+00
