a,b,c,d,e,f
-4.742474247424741662e+00,3.324792252423315997e+00,3.358193484040562726e+00,3.358191363406167529e+00,3.358191363406166641e+00,3.358191363406166641e+00
-4.738473847384739202e+00,3.322921295185976120e+00,3.356322653665033240e+00,3.356320566453494081e+00,3.356320566453493637e+00,3.356320566453493637e+00
-4.734473447344734964e+00,3.321051051080422756e+00,3.354452537981464033e+00,3.354450483698640628e+00,3.354450483698639740e+00,3.354450483698639740e+00
-4.730473047304730727e+00,3.319181522662909778e+00,3.352583139538867663e+00,3.352581117697420954e+00,3.352581117697420066e+00,3.352581117697420066e+00
-4.726472647264726490e+00,3.317312712486811144e+00,3.350714460883459367e+00,3.350712471002766257e+00,3.350712471002765369e+00,3.350712471002765369e+00
-4.722472247224722253e+00,3.315444623102612898e+00,3.348846504558650405e+00,3.348844546164718050e+00,3.348844546164717606e+00,3.348844546164717606e+00
-4.718471847184718015e+00,3.313577257057914061e+00,3.346979273105045394e+00,3.346977345730427267e+00,3.346977345730426379e+00,3.346977345730426379e+00
-4.714471447144713778e+00,3.311710616897417747e+00,3.345112769060434310e+00,3.345110872244145384e+00,3.345110872244144939e+00,3.345110872244144939e+00
-4.710471047104709541e+00,3.309844705162926726e+00,3.343246994959788054e+00,3.343245128247225750e+00,3.343245128247224862e+00,3.343245128247224862e+00
-4.706470647064707080e+00,3.307979524393340753e+00,3.341381953335252231e+00,3.341380116278111601e+00,3.341380116278111156e+00,3.341380116278111156e+00
-4.702470247024702843e+00,3.306115077124649915e+00,3.339517646716139154e+00,3.339515838872333831e+00,3.339515838872333386e+00,3.339515838872333386e+00
-4.698469846984698606e+00,3.304251365889931513e+00,3.337654077628928295e+00,3.337652298562511000e+00,3.337652298562510556e+00,3.337652298562510556e+00
-4.694469446944694369e+00,3.302388393219342966e+00,3.335791248597254288e+00,3.335789497878338672e+00,3.335789497878338228e+00,3.335789497878338228e+00
-4.690469046904690131e+00,3.300526161640120915e+00,3.333929162141906044e+00,3.333927439346587640e+00,3.333927439346587196e+00,3.333927439346587196e+00
-4.686468646864685894e+00,3.298664673676574566e+00,3.332067820780818757e+00,3.332066125491099484e+00,3.332066125491099040e+00,3.332066125491099040e+00
-4.682468246824681657e+00,3.296803931850080804e+00,3.330207227029069905e+00,3.330205558832781687e+00,3.330205558832781243e+00,3.330205558832781243e+00
-4.678467846784679196e+00,3.294943938679080198e+00,3.328347383398874371e+00,3.328345741889602749e+00,3.328345741889602305e+00,3.328345741889602305e+00
-4.674467446744674959e+00,3.293084696679073886e+00,3.326488292399575553e+00,3.326486677176588636e+00,3.326486677176588636e+00,3.326486677176588636e+00
-4.670467046704670722e+00,3.291226208362617811e+00,3.324629956537645814e+00,3.324628367205818780e+00,3.324628367205818336e+00,3.324628367205818336e+00
-4.666466646664666484e+00,3.289368476239318717e+00,3.322772378316678044e+00,3.322770814486419866e+00,3.322770814486419866e+00,3.322770814486419866e+00
-4.662466246624662247e+00,3.287511502815830600e+00,3.320915560237380326e+00,3.320914021524565829e+00,3.320914021524565385e+00,3.320914021524565385e+00
-4.658465846584658010e+00,3.285655290595850264e+00,3.319059504797571059e+00,3.319057990823466753e+00,3.319057990823466309e+00,3.319057990823466309e+00
-4.654465446544653773e+00,3.283799842080110665e+00,3.317204214492177172e+00,3.317202724883371978e+00,3.317202724883371978e+00,3.317202724883371978e+00
-4.650465046504649536e+00,3.281945159766382236e+00,3.315349691813223476e+00,3.315348226201561221e+00,3.315348226201560777e+00,3.315348226201560777e+00
-4.646464646464647075e+00,3.280091246149463569e+00,3.313495939249834432e+00,3.313494497272344130e+00,3.313494497272343686e+00,3.313494497272343686e+00
-4.642464246424642837e+00,3.278238103721180075e+00,3.311642959288222610e+00,3.311641540587050958e+00,3.311641540587050958e+00,3.311641540587050958e+00
-4.638463846384638600e+00,3.276385734970379104e+00,3.309790754411686908e+00,3.309789358634034340e+00,3.309789358634033896e+00,3.309789358634033896e+00
-4.634463446344634363e+00,3.274534142382925950e+00,3.307939327100611226e+00,3.307937953898661299e+00,3.307937953898660854e+00,3.307937953898660854e+00
-4.630463046304630126e+00,3.272683328441700734e+00,3.306088679832454691e+00,3.306087328863313246e+00,3.306087328863313246e+00,3.306087328863313246e+00
-4.626462646264625889e+00,3.270833295626594861e+00,3.304238815081748992e+00,3.304237486007377544e+00,3.304237486007377544e+00,3.304237486007377544e+00
-4.622462246224621651e+00,3.268984046414504352e+00,3.302389735320093500e+00,3.302388427807247062e+00,3.302388427807246618e+00,3.302388427807246618e+00
-4.618461846184619191e+00,3.267135583279328959e+00,3.300541443016152154e+00,3.300540156736315733e+00,3.300540156736315289e+00,3.300540156736315289e+00
-4.614461446144614953e+00,3.265287908691968166e+00,3.298693940635645472e+00,3.298692675264971896e+00,3.298692675264971896e+00,3.298692675264971896e+00
-4.610461046104610716e+00,3.263441025120316752e+00,3.296847230641350546e+00,3.296845985860600070e+00,3.296845985860600070e+00,3.296845985860600070e+00
-4.606460646064606479e+00,3.261594935029259013e+00,3.295001315493093941e+00,3.295000090987571628e+00,3.295000090987571184e+00,3.295000090987571184e+00
-4.602460246024602242e+00,3.259749640880670984e+00,3.293156197647748140e+00,3.293154993107247019e+00,3.293154993107246575e+00,3.293154993107246575e+00
-4.598459845984598005e+00,3.257905145133410230e+00,3.291311879559227105e+00,3.291310694677966442e+00,3.291310694677966442e+00,3.291310694677966442e+00
-4.594459445944593767e+00,3.256061450243316280e+00,3.289468363678481388e+00,3.289467198155050731e+00,3.289467198155050287e+00,3.289467198155050287e+00
-4.590459045904589530e+00,3.254218558663207084e+00,3.287625652453495029e+00,3.287624505990794255e+00,3.287624505990794255e+00,3.287624505990794255e+00
-4.586458645864587069e+00,3.252376472842872346e+00,3.285783748329282439e+00,3.285782620634465356e+00,3.285782620634464912e+00,3.285782620634464912e+00
-4.582458245824582832e+00,3.250535195229074859e+00,3.283942653747879081e+00,3.283941544532297918e+00,3.283941544532297918e+00,3.283941544532297918e+00
-4.578457845784578595e+00,3.248694728265542508e+00,3.282102371148343689e+00,3.282101280127493137e+00,3.282101280127493137e+00,3.282101280127493137e+00
-4.574457445744574358e+00,3.246855074392967833e+00,3.280262902966752048e+00,3.280261829860214196e+00,3.280261829860213751e+00,3.280261829860213751e+00
-4.570457045704570120e+00,3.245016236049004910e+00,3.278424251636192555e+00,3.278423196167581821e+00,3.278423196167581821e+00,3.278423196167581821e+00
-4.566456645664565883e+00,3.243178215668262698e+00,3.276586419586760446e+00,3.276585381483671622e+00,3.276585381483671178e+00,3.276585381483671178e+00
-4.562456245624561646e+00,3.241341015682305926e+00,3.274749409245558240e+00,3.274748388239511865e+00,3.274748388239511865e+00,3.274748388239511865e+00
-4.558455845584559185e+00,3.239504638519650204e+00,3.272913223036689523e+00,3.272912218863080813e+00,3.272912218863080369e+00,3.272912218863080369e+00
-4.554455445544554948e+00,3.237669086605757585e+00,3.271077863381252282e+00,3.271076875779298287e+00,3.271076875779298287e+00,3.271076875779298287e+00
-4.550455045504550711e+00,3.235834362363036121e+00,3.269243332697341575e+00,3.269242361410031439e+00,3.269242361410031439e+00,3.269242361410031439e+00
-4.546454645464546473e+00,3.234000468210833645e+00,3.267409633400041091e+00,3.267408678174083647e+00,3.267408678174083203e+00,3.267408678174083203e+00
-4.542454245424542236e+00,3.232167406565438217e+00,3.265576767901420485e+00,3.265575828487197185e+00,3.265575828487197185e+00,3.265575828487197185e+00
-4.538453845384537999e+00,3.230335179840072346e+00,3.263744738610533158e+00,3.263743814762045226e+00,3.263743814762044781e+00,3.263743814762044781e+00
-4.534453445344533762e+00,3.228503790444889887e+00,3.261913547933409596e+00,3.261912639408234060e+00,3.261912639408233616e+00,3.261912639408233616e+00
-4.530453045304529525e+00,3.226673240786977814e+00,3.260083198273059146e+00,3.260082304832295108e+00,3.260082304832295108e+00,3.260082304832295108e+00
-4.526452645264527064e+00,3.224843533270345119e+00,3.258253692029460691e+00,3.258252813437687578e+00,3.258252813437687578e+00,3.258252813437687578e+00
-4.522452245224522827e+00,3.223014670295928141e+00,3.256425031599561315e+00,3.256424167624788257e+00,3.256424167624788257e+00,3.256424167624788257e+00
-4.518451845184518589e+00,3.221186654261582571e+00,3.254597219377276307e+00,3.254596369790897725e+00,3.254596369790897725e+00,3.254596369790897725e+00
-4.514451445144514352e+00,3.219359487562083011e+00,3.252770257753479832e+00,3.252769422330228810e+00,3.252769422330228810e+00,3.252769422330228810e+00
-4.510451045104510115e+00,3.217533172589118529e+00,3.250944149116008486e+00,3.250943327633911473e+00,3.250943327633911473e+00,3.250943327633911473e+00
-4.506450645064505878e+00,3.215707711731292218e+00,3.249118895849650634e+00,3.249118088089983036e+00,3.249118088089983036e+00,3.249118088089983036e+00
-4.502450245024501641e+00,3.213883107374116310e+00,3.247294500336149081e+00,3.247293706083393072e+00,3.247293706083392628e+00,3.247293706083392628e+00
-4.498449844984499180e+00,3.212059361900011289e+00,3.245470964954197068e+00,3.245470183995994073e+00,3.245470183995994073e+00,3.245470183995994073e+00
-4.494449444944494942e+00,3.210236477688301449e+00,3.243648292079428064e+00,3.243647524206540567e+00,3.243647524206540567e+00,3.243647524206540567e+00
-4.490449044904490705e+00,3.208414457115214447e+00,3.241826484084425974e+00,3.241825729090690889e+00,3.241825729090690889e+00,3.241825729090690889e+00
-4.486448644864486468e+00,3.206593302553877756e+00,3.240005543338708716e+00,3.240004801020999192e+00,3.240004801020998748e+00,3.240004801020998748e+00
-4.482448244824482231e+00,3.204773016374314665e+00,3.238185472208734872e+00,3.238184742366915447e+00,3.238184742366915447e+00,3.238184742366915447e+00
-4.478447844784477994e+00,3.202953600943446055e+00,3.236366273057895260e+00,3.236365555494783219e+00,3.236365555494783219e+00,3.236365555494783219e+00
-4.474447444744473756e+00,3.201135058625082408e+00,3.234547948246511595e+00,3.234547242767837005e+00,3.234547242767837005e+00,3.234547242767837005e+00
-4.470447044704469519e+00,3.199317391779926467e+00,3.232730500131835161e+00,3.232729806546198681e+00,3.232729806546198681e+00,3.232729806546198681e+00
-4.466446644664467058e+00,3.197500602765567024e+00,3.230913931068041034e+00,3.230913249186877056e+00,3.230913249186876612e+00,3.230913249186876612e+00
-4.462446244624462821e+00,3.195684693936479359e+00,3.229098243406227198e+00,3.229097573043763436e+00,3.229097573043763436e+00,3.229097573043763436e+00
-4.458445844584458584e+00,3.193869667644022581e+00,3.227283439494411876e+00,3.227282780467631618e+00,3.227282780467631618e+00,3.227282780467631618e+00
-4.454445444544454347e+00,3.192055526236434737e+00,3.225469521677529983e+00,3.225468873806134784e+00,3.225468873806134784e+00,3.225468873806134784e+00
-4.450445044504450109e+00,3.190242272058834150e+00,3.223656492297431342e+00,3.223655855403802395e+00,3.223655855403802395e+00,3.223655855403802395e+00
-4.446444644464445872e+00,3.188429907453214973e+00,3.221844353692878027e+00,3.221843727602039742e+00,3.221843727602039742e+00,3.221843727602039742e+00
-4.442444244424441635e+00,3.186618434758447194e+00,3.220033108199539917e+00,3.220032492739124397e+00,3.220032492739124397e+00,3.220032492739124397e+00
-4.438443844384439174e+00,3.184807856310270857e+00,3.218222758149995588e+00,3.218222153150204434e+00,3.218222153150204434e+00,3.218222153150204434e+00
-4.434443444344434937e+00,3.182998174441298289e+00,3.216413305873724759e+00,3.216412711167296212e+00,3.216412711167296212e+00,3.216412711167296212e+00
-4.430443044304430700e+00,3.181189391481009654e+00,3.214604753697111850e+00,3.214604169119283927e+00,3.214604169119283927e+00,3.214604169119283927e+00
-4.426442644264426463e+00,3.179381509755750290e+00,3.212797103943439314e+00,3.212796529331914730e+00,3.212796529331914730e+00,3.212796529331914730e+00
-4.422442244224422225e+00,3.177574531588731155e+00,3.210990358932886757e+00,3.210989794127800945e+00,3.210989794127800945e+00,3.210989794127800945e+00
-4.418441844184417988e+00,3.175768459300025270e+00,3.209184520982527822e+00,3.209183965826413854e+00,3.209183965826413854e+00,3.209183965826413854e+00
-4.414441444144413751e+00,3.173963295206565505e+00,3.207379592406329305e+00,3.207379046744083251e+00,3.207379046744083251e+00,3.207379046744083251e+00
-4.410441044104409514e+00,3.172159041622144571e+00,3.205575575515147602e+00,3.205575039193997444e+00,3.205575039193997444e+00,3.205575039193997444e+00
-4.406440644064407053e+00,3.170355700857411030e+00,3.203772472616727818e+00,3.203771945486201034e+00,3.203771945486201034e+00,3.203771945486201034e+00
-4.402440244024402816e+00,3.168553275219869292e+00,3.201970286015698441e+00,3.201969767927588251e+00,3.201969767927588251e+00,3.201969767927588251e+00
-4.398439843984398578e+00,3.166751767013876062e+00,3.200169018013572231e+00,3.200168508821907842e+00,3.200168508821907842e+00,3.200168508821907842e+00
-4.394439443944394341e+00,3.164951178540640342e+00,3.198368670908744882e+00,3.198368170469758187e+00,3.198368170469758187e+00,3.198368170469758187e+00
-4.390439043904390104e+00,3.163151512098220763e+00,3.196569246996488811e+00,3.196568755168585962e+00,3.196568755168585962e+00,3.196568755168585962e+00
-4.386438643864385867e+00,3.161352769981524258e+00,3.194770748568955376e+00,3.194770265212684368e+00,3.194770265212684368e+00,3.194770265212684368e+00
-4.382438243824381630e+00,3.159554954482304279e+00,3.192973177915171767e+00,3.192972702893192682e+00,3.192972702893192682e+00,3.192972702893192682e+00
-4.378437843784379169e+00,3.157758067889159470e+00,3.191176537321037010e+00,3.191176070498093154e+00,3.191176070498093154e+00,3.191176070498093154e+00
-4.374437443744374931e+00,3.155962112487532334e+00,3.189380829069319745e+00,3.189380370312207891e+00,3.189380370312207891e+00,3.189380370312207891e+00
-4.370437043704370694e+00,3.154167090559706566e+00,3.187586055439660448e+00,3.187585604617202417e+00,3.187585604617202417e+00,3.187585604617202417e+00
-4.366436643664366457e+00,3.152373004384805277e+00,3.185792218708568324e+00,3.185791775691580341e+00,3.185791775691580341e+00,3.185791775691580341e+00
-4.362436243624362220e+00,3.150579856238794108e+00,3.183999321149414641e+00,3.183998885810681134e+00,3.183998885810681134e+00,3.183998885810681134e+00
-4.358435843584357983e+00,3.148787648394471894e+00,3.182207365032437618e+00,3.182206937246684575e+00,3.182206937246684575e+00,3.182206937246684575e+00
-4.354435443544353745e+00,3.146996383121476892e+00,3.180416352624736209e+00,3.180415932268599644e+00,3.180415932268599644e+00,3.180415932268599644e+00
-4.350435043504349508e+00,3.145206062686280113e+00,3.178626286190270100e+00,3.178625873142272518e+00,3.178625873142272518e+00,3.178625873142272518e+00
-4.346434643464347047e+00,3.143416689352187543e+00,3.176837167989859267e+00,3.176836762130382574e+00,3.176836762130382574e+00,3.176836762130382574e+00
-4.342434243424342810e+00,3.141628265379336593e+00,3.175049000281176870e+00,3.175048601492434397e+00,3.175048601492434397e+00,3.175048601492434397e+00
-4.338433843384338573e+00,3.139840793024695209e+00,3.173261785318755024e+00,3.173261393484766657e+00,3.173261393484766657e+00,3.173261393484766657e+00
-4.334433443344334336e+00,3.138054274542060984e+00,3.171475525353980363e+00,3.171475140360545009e+00,3.171475140360545009e+00,3.171475140360545009e+00
-4.330433043304330099e+00,3.136268712182061158e+00,3.169690222635088706e+00,3.169689844369762088e+00,3.169689844369762088e+00,3.169689844369762088e+00
-4.326432643264325861e+00,3.134484108192149066e+00,3.167905879407169945e+00,3.167905507759237516e+00,3.167905507759237516e+00,3.167905507759237516e+00
-4.322432243224321624e+00,3.132700464816604136e+00,3.166122497912161826e+00,3.166122132772613895e+00,3.166122132772613895e+00,3.166122132772613895e+00
-4.318431843184319163e+00,3.130917784296531003e+00,3.164340080388851284e+00,3.164339721650359039e+00,3.164339721650359039e+00,3.164339721650359039e+00
-4.314431443144314926e+00,3.129136068869858622e+00,3.162558629072869554e+00,3.162558276629761522e+00,3.162558276629761522e+00,3.162558276629761522e+00
-4.310431043104310689e+00,3.127355320771338043e+00,3.160778146196695726e+00,3.160777799944932465e+00,3.160777799944932465e+00,3.160777799944932465e+00
-4.306430643064306452e+00,3.125575542232542858e+00,3.158998633989651861e+00,3.158998293826804193e+00,3.158998293826804193e+00,3.158998293826804193e+00
-4.302430243024302214e+00,3.123796735481866982e+00,3.157220094677902544e+00,3.157219760503128470e+00,3.157219760503128470e+00,3.157219760503128470e+00
-4.298429842984297977e+00,3.122018902744524649e+00,3.155442530484453112e+00,3.155442202198473822e+00,3.155442202198473822e+00,3.155442202198473822e+00
-4.294429442944293740e+00,3.120242046242548195e+00,3.153665943629151869e+00,3.153665621134229102e+00,3.153665621134229102e+00,3.153665621134229102e+00
-4.290429042904289503e+00,3.118466168194788946e+00,3.151890336328682540e+00,3.151890019528597708e+00,3.151890019528597708e+00,3.151890019528597708e+00
-4.286428642864287042e+00,3.116691270816914106e+00,3.150115710796570045e+00,3.150115399596601140e+00,3.150115399596601140e+00,3.150115399596601140e+00
-4.282428242824282805e+00,3.114917356321409425e+00,3.148342069243171171e+00,3.148341763550071448e+00,3.148341763550071448e+00,3.148341763550071448e+00
-4.278427842784278567e+00,3.113144426917572982e+00,3.146569413875683452e+00,3.146569113597661005e+00,3.146569113597661005e+00,3.146569113597661005e+00
-4.274427442744274330e+00,3.111372484811520511e+00,3.144797746898136293e+00,3.144797451944831401e+00,3.144797451944831401e+00,3.144797451944831401e+00
-4.270427042704270093e+00,3.109601532206180075e+00,3.143027070511394072e+00,3.143026780793858332e+00,3.143026780793858332e+00,3.143026780793858332e+00
-4.266426642664265856e+00,3.107831571301292506e+00,3.141257386913151706e+00,3.141257102343829821e+00,3.141257102343829821e+00,3.141257102343829821e+00
-4.262426242624261619e+00,3.106062604293412299e+00,3.139488698297936864e+00,3.139488418790644442e+00,3.139488418790644442e+00,3.139488418790644442e+00
-4.258425842584259158e+00,3.104294633375906276e+00,3.137721006857108641e+00,3.137720732327011763e+00,3.137720732327011763e+00,3.137720732327011763e+00
-4.254425442544254921e+00,3.102527660738950033e+00,3.135954314778853558e+00,3.135954045142451463e+00,3.135954045142451463e+00,3.135954045142451463e+00
-4.250425042504250683e+00,3.100761688569531493e+00,3.134188624248189114e+00,3.134188359423292436e+00,3.134188359423292436e+00,3.134188359423292436e+00
-4.246424642464246446e+00,3.098996719051448689e+00,3.132423937446959350e+00,3.132423677352672353e+00,3.132423677352672353e+00,3.132423677352672353e+00
-4.242424242424242209e+00,3.097232754365308871e+00,3.130660256553837062e+00,3.130660001110537216e+00,3.130660001110537216e+00,3.130660001110537216e+00
-4.238423842384237972e+00,3.095469796688527175e+00,3.128897583744319810e+00,3.128897332873641357e+00,3.128897332873641357e+00,3.128897332873641357e+00
-4.234423442344233735e+00,3.093707848195327959e+00,3.127135921190731693e+00,3.127135674815545219e+00,3.127135674815545219e+00,3.127135674815545219e+00
-4.230423042304229497e+00,3.091946911056743907e+00,3.125375271062221572e+00,3.125375029106617131e+00,3.125375029106617131e+00,3.125375029106617131e+00
-4.226422642264227036e+00,3.090186987440613819e+00,3.123615635524763956e+00,3.123615397914031533e+00,3.123615397914031533e+00,3.123615397914031533e+00
-4.222422242224222799e+00,3.088428079511584379e+00,3.121857016741153235e+00,3.121856783401767199e+00,3.121856783401767199e+00,3.121856783401767199e+00
-4.218421842184218562e+00,3.086670189431109712e+00,3.120099416871010334e+00,3.120099187730610790e+00,3.120099187730610790e+00,3.120099187730610790e+00
-4.214421442144214325e+00,3.084913319357448724e+00,3.118342838070778278e+00,3.118342613058153301e+00,3.118342613058153301e+00,3.118342613058153301e+00
-4.210421042104210088e+00,3.083157471445666431e+00,3.116587282493719080e+00,3.116587061538790060e+00,3.116587061538790060e+00,3.116587061538790060e+00
-4.206420642064205850e+00,3.081402647847634846e+00,3.114832752289919959e+00,3.114832535323722063e+00,3.114832535323722063e+00,3.114832535323722063e+00
-4.202420242024201613e+00,3.079648850712029429e+00,3.113079249606285792e+00,3.113079036560952861e+00,3.113079036560952861e+00,3.113079036560952861e+00
-4.198419841984199152e+00,3.077896082184332638e+00,3.111326776586544440e+00,3.111326567395293008e+00,3.111326567395293008e+00,3.111326567395293008e+00
-4.194419441944194915e+00,3.076144344406829489e+00,3.109575335371240534e+00,3.109575129968352503e+00,3.109575129968352503e+00,3.109575129968352503e+00
-4.190419041904190678e+00,3.074393639518611554e+00,3.107824928097740358e+00,3.107824726418548789e+00,3.107824726418548789e+00,3.107824726418548789e+00
-4.186418641864186441e+00,3.072643969655574736e+00,3.106075556900228740e+00,3.106075358881100534e+00,3.106075358881100534e+00,3.106075358881100534e+00
-4.182418241824182203e+00,3.070895336950417942e+00,3.104327223909709499e+00,3.104327029488032075e+00,3.104327029488032075e+00,3.104327029488032075e+00
-4.178417841784177966e+00,3.069147743532644856e+00,3.102579931254004109e+00,3.102579740368168082e+00,3.102579740368168082e+00,3.102579740368168082e+00
-4.174417441744173729e+00,3.067401191528564386e+00,3.100833681057753033e+00,3.100833493647138894e+00,3.100833493647138894e+00,3.100833493647138894e+00
-4.170417041704169492e+00,3.065655683061287551e+00,3.099088475442413948e+00,3.099088291447375632e+00,3.099088291447375632e+00,3.099088291447375632e+00
-4.166416641664167031e+00,3.063911220250730594e+00,3.097344316526262631e+00,3.097344135888114636e+00,3.097344135888114636e+00,3.097344135888114636e+00
-4.162416241624162794e+00,3.062167805213613647e+00,3.095601206424390295e+00,3.095601029085391698e+00,3.095601029085391698e+00,3.095601029085391698e+00
-4.158415841584158557e+00,3.060425440063459401e+00,3.093859147248708030e+00,3.093858973152049163e+00,3.093858973152049163e+00,3.093858973152049163e+00
-4.154415441544154319e+00,3.058684126910596213e+00,3.092118141107941920e+00,3.092117970197731935e+00,3.092117970197731935e+00,3.092117970197731935e+00
-4.150415041504150082e+00,3.056943867862155884e+00,3.090378190107636591e+00,3.090378022328886143e+00,3.090378022328886143e+00,3.090378022328886143e+00
-4.146414641464145845e+00,3.055204665022073218e+00,3.088639296350151664e+00,3.088639131648762692e+00,3.088639131648762692e+00,3.088639131648762692e+00
-4.142414241424141608e+00,3.053466520491088687e+00,3.086901461934664859e+00,3.086901300257414160e+00,3.086901300257414160e+00,3.086901300257414160e+00
-4.138413841384139147e+00,3.051729436366746651e+00,3.085164688957171109e+00,3.085164530251699233e+00,3.085164530251699233e+00,3.085164530251699233e+00
-4.134413441344134910e+00,3.049993414743395359e+00,3.083428979510478118e+00,3.083428823725277379e+00,3.083428823725277379e+00,3.083428823725277379e+00
-4.130413041304130672e+00,3.048258457712188729e+00,3.081694335684214803e+00,3.081694182768612844e+00,3.081694182768612844e+00,3.081694182768612844e+00
-4.126412641264126435e+00,3.046524567361084124e+00,3.079960759564823736e+00,3.079960609468974209e+00,3.079960609468974209e+00,3.079960609468974209e+00
-4.122412241224122198e+00,3.044791745774845015e+00,3.078228253235566036e+00,3.078228105910433499e+00,3.078228105910433499e+00,3.078228105910433499e+00
-4.118411841184117961e+00,3.043059995035039211e+00,3.076496818776518705e+00,3.076496674173868406e+00,3.076496674173868406e+00,3.076496674173868406e+00
-4.114411441144113724e+00,3.041329317220041961e+00,3.074766458264575508e+00,3.074766316336959626e+00,3.074766316336959626e+00,3.074766316336959626e+00
-4.110411041104109486e+00,3.039599714405031960e+00,3.073037173773447428e+00,3.073037034474194407e+00,3.073037034474194407e+00,3.073037034474194407e+00
-4.106410641064107025e+00,3.037871188661995792e+00,3.071308967373663101e+00,3.071308830656865219e+00,3.071308830656865219e+00,3.071308830656865219e+00
-4.102410241024102788e+00,3.036143742059726147e+00,3.069581841132567490e+00,3.069581706953069755e+00,3.069581706953069755e+00,3.069581706953069755e+00
-4.098409840984098551e+00,3.034417376663822274e+00,3.067855797114322769e+00,3.067855665427710044e+00,3.067855665427710044e+00,3.067855665427710044e+00
-4.094409440944094314e+00,3.032692094536691307e+00,3.066130837379911878e+00,3.066130708142498662e+00,3.066130708142498662e+00,3.066130708142498662e+00
-4.090409040904090077e+00,3.030967897737547379e+00,3.064406963987132748e+00,3.064406837155951635e+00,3.064406837155951635e+00,3.064406837155951635e+00
-4.086408640864085839e+00,3.029244788322413395e+00,3.062684178990602746e+00,3.062684054523394206e+00,3.062684054523394206e+00,3.062684054523394206e+00
-4.082408240824081602e+00,3.027522768344120152e+00,3.060962484441757780e+00,3.060962362296958172e+00,3.060962362296958172e+00,3.060962362296958172e+00
-4.078407840784079141e+00,3.025801839852307662e+00,3.059241882388853195e+00,3.059241762525584551e+00,3.059241762525584551e+00,3.059241762525584551e+00
-4.074407440744074904e+00,3.024082004893426934e+00,3.057522374876963323e+00,3.057522257255023135e+00,3.057522257255023135e+00,3.057522257255023135e+00
-4.070407040704070667e+00,3.022363265510737307e+00,3.055803963947981927e+00,3.055803848527832045e+00,3.055803848527832045e+00,3.055803848527832045e+00
-4.066406640664066430e+00,3.020645623744309560e+00,3.054086651640623540e+00,3.054086538383381288e+00,3.054086538383381288e+00,3.054086538383381288e+00
-4.062406240624062193e+00,3.018929081631025024e+00,3.052370439990423012e+00,3.052370328857848314e+00,3.052370328857848314e+00,3.052370328857848314e+00
-4.058405840584057955e+00,3.017213641204578245e+00,3.050655331029736850e+00,3.050655221984225562e+00,3.050655221984225562e+00,3.050655221984225562e+00
-4.054405440544053718e+00,3.015499304495475208e+00,3.048941326787741879e+00,3.048941219792314694e+00,3.048941219792314694e+00,3.048941219792314694e+00
-4.050405040504049481e+00,3.013786073531035115e+00,3.047228429290437468e+00,3.047228324308729253e+00,3.047228324308729253e+00,3.047228324308729253e+00
-4.046404640464047020e+00,3.012073950335390826e+00,3.045516640560647748e+00,3.045516537556899106e+00,3.045516537556899106e+00,3.045516537556899106e+00
-4.042404240424042783e+00,3.010362936929489752e+00,3.043805962618015393e+00,3.043805861557063341e+00,3.043805861557063341e+00,3.043805861557063341e+00
-4.038403840384038546e+00,3.008653035331094738e+00,3.042096397479011394e+00,3.042096298326278703e+00,3.042096298326278703e+00,3.042096298326278703e+00
-4.034403440344034308e+00,3.006944247554784511e+00,3.040387947156928838e+00,3.040387849878416482e+00,3.040387849878416482e+00,3.040387849878416482e+00
-4.030403040304030071e+00,3.005236575611954120e+00,3.038680613661884244e+00,3.038680518224162075e+00,3.038680518224162075e+00,3.038680518224162075e+00
-4.026402640264025834e+00,3.003530021510815384e+00,3.036974399000823333e+00,3.036974305371021199e+00,3.036974305371021199e+00,3.036974305371021199e+00
-4.022402240224021597e+00,3.001824587256399557e+00,3.035269305177516586e+00,3.035269213323315007e+00,3.035269213323315007e+00,3.035269213323315007e+00
-4.018401840184019136e+00,3.000120274850555990e+00,3.033565334192560581e+00,3.033565244082182311e+00,3.033565244082182311e+00,3.033565244082182311e+00
-4.014401440144014899e+00,2.998417086291954803e+00,3.031862488043380210e+00,3.031862399645581796e+00,3.031862399645581796e+00,3.031862399645581796e+00
-4.010401040104010661e+00,2.996715023576085546e+00,3.030160768724227349e+00,3.030160682008291584e+00,3.030160682008291584e+00,3.030160682008291584e+00
-4.006400640064006424e+00,2.995014088695260757e+00,3.028460178226185739e+00,3.028460093161912781e+00,3.028460093161912781e+00,3.028460093161912781e+00
-4.002400240024002187e+00,2.993314283638612849e+00,3.026760718537168326e+00,3.026760635094866370e+00,3.026760635094866370e+00,3.026760635094866370e+00
-3.998399839983999726e+00,2.991615610392101221e+00,3.025062391641917703e+00,3.025062309792397208e+00,3.025062309792397208e+00,3.025062309792397208e+00
-3.994399439943993713e+00,2.989918070938506922e+00,3.023365199522007440e+00,3.023365119236571807e+00,3.023365119236571807e+00,3.023365119236571807e+00
-3.990399039903991252e+00,2.988221667257437097e+00,3.021669144155846976e+00,3.021669065406285437e+00,3.021669065406285437e+00,3.021669065406285437e+00
-3.986398639863985238e+00,2.986526401325324986e+00,3.019974227518674503e+00,3.019974150277253244e+00,3.019974150277253244e+00,3.019974150277253244e+00
-3.982398239823982777e+00,2.984832275115431255e+00,3.018280451582566748e+00,3.018280375822023132e+00,3.018280375822023132e+00,3.018280375822023132e+00
