x,y
2.312500000000000000e+00,-2.140545946503193738e-03
2.328125000000000000e+00,3.770699528731799848e-03
2.343750000000000000e+00,7.732956632989934805e-03
2.359375000000000000e+00,9.962608470159135116e-03
2.375000000000000000e+00,1.255688774972127907e-02
2.390625000000000000e+00,2.250778633673983578e-02
2.406250000000000000e+00,3.016617071415497384e-02
2.421875000000000000e+00,3.595027345465133528e-02
2.437500000000000000e+00,4.199956223753191498e-02
2.453125000000000000e+00,4.655736352316212218e-02
2.468750000000000000e+00,5.132791485049600227e-02
2.484375000000000000e+00,5.657174113659556303e-02
2.500000000000000000e+00,6.149161985017131959e-02
2.515625000000000000e+00,4.061183452713582054e-02
2.531250000000000000e+00,2.723457156024565451e-02
2.546875000000000000e+00,2.062928429234678687e-02
2.562500000000000000e+00,1.251797589210633388e-02
2.578125000000000000e+00,1.083511735223061795e-02
2.593750000000000000e+00,7.546796280004599081e-03
2.609375000000000000e+00,2.473433940009098480e-03
2.625000000000000000e+00,-1.941747187074355317e-03
2.640625000000000000e+00,7.152154620692362556e-05
2.656250000000000000e+00,3.376513773080619743e-04
2.671875000000000000e+00,-1.128824058679732357e-03
2.687500000000000000e+00,-2.088995682444745854e-03
2.703125000000000000e+00,-4.923448943128532276e-03
2.718750000000000000e+00,-7.162358022440244720e-03
2.734375000000000000e+00,-8.927992142986283450e-03
2.750000000000000000e+00,-1.074889399050759330e-02
2.765625000000000000e+00,-5.797820139037613424e-03
2.781250000000000000e+00,-2.795734658544491748e-03
2.796875000000000000e+00,-1.578690445820848769e-03
2.812500000000000000e+00,5.541720997628157581e-05
2.828125000000000000e+00,-4.308040131552071930e-05
2.843750000000000000e+00,3.122897989349102989e-04
2.859375000000000000e+00,1.140934957951015303e-03
2.875000000000000000e+00,1.814870989983131608e-03
2.890625000000000000e+00,7.037657542457685655e-04
2.906250000000000000e+00,9.896433073118592397e-05
2.921875000000000000e+00,-3.256213401772270499e-05
2.937500000000000000e+00,-2.819933572818743555e-04
2.953125000000000000e+00,-5.814962178035194595e-05
2.968750000000000000e+00,3.416764897226178720e-05
2.984375000000000000e+00,0.000000000000000000e+00
