x,y
1.687500000000000000e+00,-2.146585777065830869e-01
1.703125000000000000e+00,-3.281451358443083222e-01
1.718750000000000000e+00,-4.320062970479017772e-01
1.734375000000000000e+00,-5.262420613173632855e-01
1.750000000000000000e+00,-6.230569429221545219e-01
1.765625000000000000e+00,-5.858073398562864131e-01
1.781250000000000000e+00,-5.844802071916159747e-01
1.796875000000000000e+00,-6.190755449281433176e-01
1.812500000000000000e+00,-6.440454857305388803e-01
1.828125000000000000e+00,-7.049378969341323353e-01
1.843750000000000000e+00,-7.562049112035940102e-01
1.859375000000000000e+00,-7.978465285389235717e-01
1.875000000000000000e+00,-8.420672632095829169e-01
1.890625000000000000e+00,-9.222104682814399323e-01
1.906250000000000000e+00,-9.927282764191651676e-01
1.921875000000000000e+00,-1.053620687622758512e+00
1.937500000000000000e+00,-1.117092216161681417e+00
1.953125000000000000e+00,-1.170938347766472543e+00
1.968750000000000000e+00,-1.227363596706593452e+00
1.984375000000000000e+00,-1.286367962982043922e+00
2.000000000000000000e+00,-1.344681256850307927e+00
2.015625000000000000e+00,-1.024098368640725232e+00
2.031250000000000000e+00,-8.050404064341371013e-01
2.046875000000000000e+00,-6.875073702305438683e-01
2.062500000000000000e+00,-5.427708120928186331e-01
2.078125000000000000e+00,-4.995591799580877956e-01
2.093750000000000000e+00,-4.291440258892251225e-01
2.109375000000000000e+00,-3.315253498862307246e-01
2.125000000000000000e+00,-2.411958356167691608e-01
2.140625000000000000e+00,-2.523912473503021059e-01
2.156250000000000000e+00,-2.363831371497031875e-01
2.171875000000000000e+00,-1.931715050149724333e-01
2.187500000000000000e+00,-1.572490346137746520e-01
2.203125000000000000e+00,-9.412304227844499327e-02
2.218750000000000000e+00,-3.828621167664829350e-02
2.234375000000000000e+00,1.026145719161542305e-02
2.250000000000000000e+00,6.076225105987914654e-02
2.265625000000000000e+00,9.738118925148425351e-03
2.281250000000000000e+00,-1.408249127545044277e-02
2.296875000000000000e+00,-1.069957954191746649e-02
2.312500000000000000e+00,-1.460582954191744914e-02
2.328125000000000000e+00,8.691442392214417806e-03
2.343750000000000000e+00,2.469955259281332235e-02
2.359375000000000000e+00,3.341850105987926450e-02
2.375000000000000000e+00,4.409057452694520318e-02
2.390625000000000000e+00,8.196616992814301228e-02
2.406250000000000000e+00,1.125526035958078486e-01
2.421875000000000000e+00,1.358498755299397120e-01
2.437500000000000000e+00,1.611002724640715755e-01
2.453125000000000000e+00,1.790615076646704662e-01
2.468750000000000000e+00,1.989758678652693846e-01
2.484375000000000000e+00,2.208433530658683031e-01
2.500000000000000000e+00,2.421875000000002220e-01
2.515625000000000000e+00,1.620067209311374934e-01
2.531250000000000000e+00,1.090294637964067115e-01
2.546875000000000000e+00,8.325572859580782081e-02
2.562500000000000000e+00,5.019283166167595733e-02
2.578125000000000000e+00,4.433345666167594346e-02
2.593750000000000000e+00,3.118491992814297759e-02
2.609375000000000000e+00,1.074722146107703717e-02
2.625000000000000000e+00,-7.737352005988899772e-03
2.640625000000000000e+00,9.815964610770278476e-04
2.656250000000000000e+00,2.411383194609989164e-03
2.671875000000000000e+00,-3.447991805390015173e-03
2.687500000000000000e+00,-7.354241805390018642e-03
2.703125000000000000e+00,-1.854965353892298191e-02
2.718750000000000000e+00,-2.779194027245595125e-02
2.734375000000000000e+00,-3.508110200598891365e-02
2.750000000000000000e+00,-4.289360200598891365e-02
2.765625000000000000e+00,-2.350258007185705711e-02
2.781250000000000000e+00,-1.140071987125816297e-02
2.796875000000000000e+00,-6.588021404192236433e-03
2.812500000000000000e+00,1.778020628736905369e-04
2.828125000000000000e+00,-3.455362035933438642e-04
2.843750000000000000e+00,1.084250529939620976e-03
2.859375000000000000e+00,4.467162263472585111e-03
2.875000000000000000e+00,7.326735730538514249e-03
2.890625000000000000e+00,2.897147464071475782e-03
2.906250000000000000e+00,4.206841976044386165e-04
2.921875000000000000e+00,-1.026540688625980613e-04
2.937500000000000000e+00,-1.149330601796671363e-03
2.953125000000000000e+00,-2.428821347307442849e-04
2.968750000000000000e+00,1.402280658681461423e-04
2.984375000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00
