x,y
2.484375000000000000e+00,2.177697717050232074e-01
2.500000000000000000e+00,2.367085712318901247e-01
2.515625000000000000e+00,1.563329986988053477e-01
2.531250000000000000e+00,1.048379687808868033e-01
2.546875000000000000e+00,7.941128274512804230e-02
2.562500000000000000e+00,4.818725210614989429e-02
2.578125000000000000e+00,4.170918173607399138e-02
2.593750000000000000e+00,2.905097262311028689e-02
2.609375000000000000e+00,9.521346411146578564e-03
2.625000000000000000e+00,-7.474647821375158055e-03
2.640625000000000000e+00,2.753182150053462996e-04
2.656250000000000000e+00,1.299770201074781830e-03
2.671875000000000000e+00,-4.345345443059073394e-03
2.687500000000000000e+00,-8.041472716216071723e-03
2.703125000000000000e+00,-1.895254292699963261e-02
2.718750000000000000e+00,-2.757109892817977484e-02
2.734375000000000000e+00,-3.436780929312169969e-02
2.750000000000000000e+00,-4.137726969976728703e-02
2.765625000000000000e+00,-2.231838622425310475e-02
2.781250000000000000e+00,-1.076202510488425551e-02
2.796875000000000000e+00,-6.077081084515417037e-03
2.812500000000000000e+00,2.133254682037239412e-04
2.828125000000000000e+00,-1.658356092804236671e-04
2.843750000000000000e+00,1.202142215415568640e-03
2.859375000000000000e+00,4.391965676349785484e-03
2.875000000000000000e+00,6.986244955911929434e-03
2.890625000000000000e+00,2.709107136474066084e-03
2.906250000000000000e+00,3.809576880130602795e-04
2.921875000000000000e+00,-1.253461242097202296e-04
2.937500000000000000e+00,-1.085517747974734052e-03
2.953125000000000000e+00,-2.238437355015223892e-04
2.968750000000000000e+00,1.315264647489086561e-04
2.984375000000000000e+00,0.000000000000000000e+00
